ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0007215,glutamate receptor signaling pathway,31/5901,57/18112,5.432028474513504e-4,0.004717061880832478,0.0032650178778921746,303010/24412/29628/24410/24414/24654/29629/81666/50592/24419/309207/60590/59312/24948/84009/24408/170928/25400/54226/81672/24416/24406/89808/24415/24418/298521/116671/25550/24417/361586/29547,31
BP,GO:0038066,p38MAPK cascade,31/5901,57/18112,5.432028474513504e-4,0.004717061880832478,0.0032650178778921746,287422/29335/311743/81722/54348/303259/299626/361313/25112/81649/114553/63995/365037/289014/312937/303604/59265/24494/25608/192256/25296/192126/64637/29344/289635/81647/313587/25252/303200/497811/288444,31
BP,GO:0061001,regulation of dendritic spine morphogenesis,31/5901,57/18112,5.432028474513504e-4,0.004717061880832478,0.0032650178778921746,64353/303599/317235/289820/303222/140908/83572/280670/117542/286928/361585/56029/50557/29650/59312/81732/84009/171574/246217/316539/24718/54323/362173/362876/84685/313633/26955/171116/116671/24245/83527,31
BP,GO:0060964,regulation of miRNA-mediated gene silencing,24/5901,41/18112,5.489191289036275e-4,0.0047524477029697735,0.003289510951084972,85265/24817/500562/25125/313564/363854/298874/361927/24948/287765/362609/304859/303774/24329/25296/360801/24842/54299/81808/25664/313587/170851/679841/246297,24
BP,GO:0021514,ventral spinal cord interneuron differentiation,11/5901,14/18112,5.508830291410874e-4,0.0047524477029697735,0.003289510951084972,64186/362051/25159/361769/140588/293976/311332/292934/366214/170671/304729,11
BP,GO:0035791,platelet-derived growth factor receptor-beta signaling pathway,11/5901,14/18112,5.508830291410874e-4,0.0047524477029697735,0.003289510951084972,114514/83805/24914/24629/117063/24628/192154/311860/24697/246297/81917,11
BP,GO:0045605,negative regulation of epidermal cell differentiation,11/5901,14/18112,5.508830291410874e-4,0.0047524477029697735,0.003289510951084972,246334/79225/299979/25483/296201/312299/25496/29577/500311/362264/84010,11
BP,GO:0045683,negative regulation of epidermis development,11/5901,14/18112,5.508830291410874e-4,0.0047524477029697735,0.003289510951084972,246334/79225/299979/25483/296201/312299/25496/29577/500311/362264/84010,11
BP,GO:0061180,mammary gland epithelium development,41/5901,81/18112,5.664632009537751e-4,0.004880469225472329,0.003378123856805864,360272/84584/85471/315196/293649/65218/306873/29560/680717/312781/497991/266803/364081/83805/116590/24684/360635/24918/315713/24882/25483/24404/24413/81710/84426/25154/25678/114487/364634/83629/353305/58946/24695/78965/366492/683626/114523/25587/304729/25273/58919,41
BP,GO:0050920,regulation of chemotaxis,103/5901,241/18112,5.679169206334339e-4,0.0048866062975130055,0.003382371765872341,360272/361764/24392/294560/311384/24934/25267/301346/81803/306934/81722/25197/116477/65047/291912/29681/303901/94203/296467/54348/58935/64202/66026/81526/116590/287673/89805/50646/307403/290562/296789/498003/84609/25317/361324/114111/680427/24247/29645/29733/24882/305719/24629/315348/29650/29751/192248/57301/296787/293042/117063/25147/292658/171355/293410/298006/50594/24494/680127/315509/54226/81517/24471/287931/25614/24326/81737/89808/260320/290447/292401/25496/100363275/58946/24628/29152/78965/25592/89811/299909/303181/363142/406163/155140/116744/84405/316064/363875/140585/171119/308336/24324/362572/310630/309280/306790/140590/29659/29511/364031/116499/116996/314397,103
BP,GO:0032387,negative regulation of intracellular transport,36/5901,69/18112,5.802530983222413e-4,0.004986242726260615,0.003451337306153288,25183/25479/29477/294331/25471/116666/140908/367242/296179/64194/361069/114906/365797/361705/300514/64152/29456/684097/26295/60382/361842/362891/298296/361094/114124/362325/499157/100910823/24592/363478/311193/25281/89807/25735/25420/361167,36
BP,GO:0010769,regulation of cell morphogenesis involved in differentiation,59/5901,126/18112,5.856425616693618e-4,0.005026002765576515,0.0034788580897409725,25751/298594/289820/192352/306873/499443/300759/293860/25197/29681/64202/291610/83572/307098/296409/361069/81823/369016/117542/305987/306941/288038/287110/25694/81732/84009/25414/680835/304522/316539/361945/311647/24718/81517/362173/25614/79128/292732/301511/289992/361555/171026/313633/311860/84050/26955/171116/501841/494343/363875/25671/296558/360406/315191/24245/83527/192177/291044/299799,59
BP,GO:0007204,positive regulation of cytosolic calcium ion concentration,149/5901,366/18112,5.895901074873402e-4,0.005053300908256254,0.0034977530981454147,296456/25051/24650/29424/50672/301086/24392/29219/50577/290614/25267/170704/24412/116469/25297/140447/246215/116502/24410/60395/686019/24414/25505/288995/312781/25159/171104/683667/25385/66026/140908/56820/287673/83567/50646/362624/29256/25706/25316/60324/84550/682930/25398/313725/312896/312981/25399/315713/140448/29209/100124593/24316/317219/365802/114492/58942/498328/24242/24244/50663/29733/767613/25679/63889/498475/25248/302373/29180/317673/24166/64512/25639/57301/298947/25187/25342/29597/25668/117027/24408/81745/307916/303634/293410/257648/298006/24494/292661/207113/24476/58950/25601/29155/114246/25026/24224/24326/304883/24335/140473/25296/89808/25262/84023/315858/25017/56827/116506/171026/266806/24167/308797/311860/83518/24807/29372/499194/116562/24418/64513/294807/116600/54234/288371/294075/116744/114117/25404/140933/296345/81678/29495/25738/24324/85268/24699/29465/65024/361586/366274/113995/306327/24925/29716/292168/29659/25107/689560/365901,149
BP,GO:0046883,regulation of hormone secretion,134/5901,325/18112,5.922400380245827e-4,0.005069420896909122,0.003508910901980234,58812/25051/84591/289733/24392/171040/25682/24602/25673/300666/294560/81820/50577/114700/293649/83730/289747/170917/81803/303382/305999/360725/29335/59295/24957/29560/25703/288995/301363/365228/25114/25012/171104/683667/364403/64444/29358/81526/25196/297893/25205/252917/25706/65152/266688/309135/24675/29657/25027/29491/24817/84402/171044/312896/24484/60391/117096/24473/24247/314623/365802/312502/25622/60351/25248/81648/29180/60564/60447/311846/60584/24166/81632/245921/94270/679869/140594/50662/301285/25187/83727/84009/25668/25147/309757/24952/24494/25608/81657/60334/25099/58950/685258/25509/25675/24329/79128/293615/81741/171101/84023/63840/24373/287005/84046/29263/65984/315617/361969/365410/24842/24807/360034/25664/24640/499194/25569/498650/50554/54234/294075/294806/500865/25467/363875/289949/25735/24324/29290/301617/29716/25107/113976/690163,134
BP,GO:0019318,hexose metabolic process,107/5901,252/18112,5.968238352291816e-4,0.00510203099610316,0.0035314826976357064,24483/64470/81530/83516/299210/25478/314388/287115/293649/297417/25062/360993/25630/24788/29560/311551/25703/310615/24505/24383/313020/689995/100361138/24390/688320/304785/300807/24185/29358/25058/56718/81649/83805/681056/25389/313843/300089/24954/65152/24482/65210/24375/360610/170915/24484/313564/314623/302915/303745/24645/170911/24959/25513/679869/303565/316021/298282/192280/301285/24413/83727/26295/24668/306009/117063/365842/309757/25059/24952/25608/83586/114860/25099/24476/24190/312159/304298/192281/117276/59329/301164/63840/25620/60336/25634/24842/29316/24640/117041/307759/294806/501664/81654/25467/25104/25735/289950/252900/24377/24334/300741/24953/301617/292804/25107/140868/83724,107
BP,GO:0031111,negative regulation of microtubule polymerization or depolymerization,27/5901,48/18112,6.051365269942728e-4,0.00516639229199385,0.0035760317807379035,360459/25595/114514/29219/307618/361828/298584/24205/81823/311546/54252/25152/289400/313861/286993/29456/314814/404280/311429/291852/260321/361015/84510/363823/171088/114764/29264,27
BP,GO:0042310,vasoconstriction,55/5901,116/18112,6.06641683280507e-4,0.0051725424767164584,0.0035802887660348844,58812/50672/24392/25075/29560/25108/25505/298184/24185/29358/117273/171115/85420/25699/29254/24448/305987/25690/171571/24473/24247/24174/24316/25187/25342/25668/25608/100909648/25195/29527/25026/24326/25675/24329/94338/89808/63840/679629/25470/311860/361969/65032/50563/24807/25553/85385/24693/25404/170851/24324/24377/29290/140590/25107/25238,55
BP,GO:0003229,ventricular cardiac muscle tissue development,33/5901,62/18112,6.104815624843977e-4,0.005198558111543495,0.003598296058489568,497991/64444/171356/679028/313564/307562/155430/25639/81507/295929/25271/314930/59112/24326/25495/81516/25496/25654/353305/312566/689710/311332/50554/114503/304514/25587/364706/29216/298652/24585/155437/689560/24837,33
BP,GO:0090174,organelle membrane fusion,53/5901,111/18112,6.133026939693443e-4,0.005215842652841223,0.0036102599329889823,64440/80977/362461/29219/64154/116470/81820/116723/83730/81803/364033/24803/295217/25643/60568/25012/303584/100294508/308068/94189/266688/116657/315668/360576/25731/361651/64832/25531/25130/314764/60564/64152/252853/303135/363425/362699/303183/29354/361315/24805/361555/364147/282834/59074/295378/25716/316457/303292/29528/64630/246772/362645/308846,53
BP,GO:0007212,dopamine receptor signaling pathway,23/5901,39/18112,6.164671763243631e-4,0.005222538764979277,0.003614894793924759,25289/29424/25479/293860/25643/81666/29480/24611/25247/497878/24316/266802/364382/54297/50664/363425/25195/25601/309242/170673/60336/81662/25550,23
BP,GO:0048846,axon extension involved in axon guidance,23/5901,39/18112,6.164671763243631e-4,0.005222538764979277,0.003614894793924759,360272/361764/311384/301346/65047/303901/290562/296789/84609/361324/24882/29751/296787/293042/303181/363142/140585/171119/310630/309280/306790/140590/25273,23
BP,GO:1902284,neuron projection extension involved in neuron projection guidance,23/5901,39/18112,6.164671763243631e-4,0.005222538764979277,0.003614894793924759,360272/361764/311384/301346/65047/303901/290562/296789/84609/361324/24882/29751/296787/293042/303181/363142/140585/171119/310630/309280/306790/140590/25273,23
BP,GO:0008542,visual learning,38/5901,74/18112,6.205232206374388e-4,0.0052434212143863575,0.003629349039463778,29424/315606/114705/360904/29560/29691/307206/140908/25049/56718/64457/300772/360616/25699/24448/60324/54239/24316/24525/311443/680647/24408/54226/25195/25298/25675/304883/25495/64030/293614/24511/311055/310392/24592/54234/29386/287476/311191,38
BP,GO:0051385,response to mineralocorticoid,38/5901,74/18112,6.205232206374388e-4,0.0052434212143863575,0.003629349039463778,266734/294515/25075/25750/24410/117182/29542/25122/171104/83805/24470/25549/170915/314322/84509/50663/24525/81648/114851/24413/24718/25085/29680/24224/114244/117099/25729/65032/29718/25569/100360880/64317/59266/24693/24768/25107/25591/58919,38
BP,GO:0007638,mechanosensory behavior,12/5901,16/18112,6.234046340276457e-4,0.005247586133941524,0.0036322318799164037,29424/24388/363071/116595/60391/362733/59312/304883/84476/290467/29410/364674,12
BP,GO:0090128,regulation of synapse maturation,12/5901,16/18112,6.234046340276457e-4,0.005247586133941524,0.0036322318799164037,65096/287418/60391/307940/117282/54276/24718/192126/309459/296558/24245/432361,12
BP,GO:2000811,negative regulation of anoikis,12/5901,16/18112,6.234046340276457e-4,0.005247586133941524,0.0036322318799164037,83805/25554/170911/25614/24224/315346/25496/60430/24511/25054/25404/24888,12
BP,GO:0006654,phosphatidic acid biosynthetic process,16/5901,24/18112,6.413585027159051e-4,0.005384960371210867,0.0037273184723710796,406165/364380/100361138/311821/306338/94172/361076/60351/362972/54248/25096/368088/81821/29653/313977/688705,16
BP,GO:0071498,cellular response to fluid shear stress,16/5901,24/18112,6.413585027159051e-4,0.005384960371210867,0.0037273184723710796,64204/83805/289754/50646/114509/362918/84580/498328/500616/300339/25694/499497/29527/171052/286926/25698,16
BP,GO:0046660,female sex differentiation,82/5901,186/18112,6.468683799502403e-4,0.005424312331109457,0.0037545567948364025,360272/102550344/294515/171410/65037/84584/25267/363071/64558/116502/81707/25703/308444/246334/29348/83805/25196/24954/294643/24918/84402/25690/25149/361585/170905/24950/286936/59302/64033/300339/24166/245921/307505/25232/50662/24948/361435/361659/689388/25147/84426/309757/117282/25154/25608/60427/314930/25448/24224/362285/113984/689962/25296/171495/84023/64030/364634/24373/353305/171052/24167/25729/24842/25344/306096/50554/295541/364706/29216/89807/64314/363875/24324/84005/313352/25447/310467/24888/64677/25238/83826/311615,82
BP,GO:0140056,organelle localization by membrane tethering,40/5901,79/18112,6.525093162951154e-4,0.005464661885261888,0.003782485624052739,364206/116470/83730/296083/81803/24803/116728/64457/192129/266688/116657/25531/25130/60391/24242/24244/50663/64830/252853/362013/64351/116546/29693/25400/363425/171058/366872/362842/140591/308000/25530/299156/81751/288557/59074/25716/81717/299488/314787/140665,40
BP,GO:0042303,molting cycle,60/5901,129/18112,6.551526132059285e-4,0.005472890841115684,0.003788181476398498,287422/689616/298184/296511/362247/246334/266803/29348/289229/116777/287638/24205/297893/302424/296179/679028/25285/29657/313564/307855/84353/116490/25483/315294/60447/299897/298874/450229/289664/50662/683613/308870/286994/299802/29527/313845/24224/24329/310626/24596/306168/312574/498769/25017/24373/25496/299284/117036/81751/24592/50554/365581/300128/64826/299116/290300/303519/304729/25273/308415,60
BP,GO:0042633,hair cycle,60/5901,129/18112,6.551526132059285e-4,0.005472890841115684,0.003788181476398498,287422/689616/298184/296511/362247/246334/266803/29348/289229/116777/287638/24205/297893/302424/296179/679028/25285/29657/313564/307855/84353/116490/25483/315294/60447/299897/298874/450229/289664/50662/683613/308870/286994/299802/29527/313845/24224/24329/310626/24596/306168/312574/498769/25017/24373/25496/299284/117036/81751/24592/50554/365581/300128/64826/299116/290300/303519/304729/25273/308415,60
BP,GO:0010713,negative regulation of collagen metabolic process,13/5901,18/18112,6.618647046629015e-4,0.005508018015698464,0.00381249552101145,25682/313729/81722/65210/24499/60351/59326/114593/24401/295347/29316/25664/170520,13
BP,GO:0032252,secretory granule localization,13/5901,18/18112,6.618647046629015e-4,0.005508018015698464,0.00381249552101145,64440/25595/303599/29434/113886/679869/298947/362876/116554/25017/29386/500865/310641,13
BP,GO:0097091,synaptic vesicle clustering,13/5901,18/18112,6.618647046629015e-4,0.005508018015698464,0.00381249552101145,113970/362235/25531/89816/60391/117096/65178/84353/306055/50557/56768/83501/24888,13
BP,GO:0098656,anion transmembrane transport,109/5901,258/18112,6.633043013884754e-4,0.005508645985778653,0.0038129301842807464,24392/689414/311287/25456/84360/116638/80878/81826/366432/29502/79212/58971/24414/308069/305540/24387/295645/363115/25058/192215/299714/56718/29501/64846/252919/65042/29707/58980/287532/292543/29233/29694/84551/29480/309135/691209/170551/25027/29440/84550/315023/83531/25648/94172/246280/171151/24247/64076/114506/313139/29743/266733/24785/64554/24397/311846/24782/81658/300083/302863/297386/116509/313089/140675/310091/29708/170538/25065/24947/25548/500820/50622/29723/171373/63840/83629/305131/501103/24511/29718/293154/314441/310392/295455/24418/24922/83532/59076/29216/29509/192208/25550/84583/50690/290959/66028/306574/114613/366274/65187/29705/29709/116721/29221/308717/84012/306866/311637/29573,109
BP,GO:0050872,white fat cell differentiation,15/5901,22/18112,6.644475130775344e-4,0.005508645985778653,0.0038129301842807464,25267/25554/100366024/362972/365755/309757/500131/63840/360801/65984/25664/81647/294075/619558/81717,15
