ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0061158,3'-UTR-mediated mRNA destabilization,2/1145,18/18112,0.316397180354435,0.5344496817408881,0.4077386842586902,79256/499022,2
GO:0061179,negative regulation of insulin secretion involved in cellular response to glucose stimulus,2/1145,18/18112,0.316397180354435,0.5344496817408881,0.4077386842586902,25675/81742,2
GO:0070886,positive regulation of calcineurin-NFAT signaling cascade,2/1145,18/18112,0.316397180354435,0.5344496817408881,0.4077386842586902,362665/361110,2
GO:0070989,oxidative demethylation,2/1145,18/18112,0.316397180354435,0.5344496817408881,0.4077386842586902,680576/288587,2
GO:0071801,regulation of podosome assembly,2/1145,18/18112,0.316397180354435,0.5344496817408881,0.4077386842586902,116554/117273,2
GO:0072506,trivalent inorganic anion homeostasis,2/1145,18/18112,0.316397180354435,0.5344496817408881,0.4077386842586902,84395/301285,2
GO:0097468,programmed cell death in response to reactive oxygen species,2/1145,18/18112,0.316397180354435,0.5344496817408881,0.4077386842586902,64513/64045,2
GO:0106058,positive regulation of calcineurin-mediated signaling,2/1145,18/18112,0.316397180354435,0.5344496817408881,0.4077386842586902,362665/361110,2
GO:0110154,RNA decapping,2/1145,18/18112,0.316397180354435,0.5344496817408881,0.4077386842586902,361736/305468,2
GO:1901862,negative regulation of muscle tissue development,2/1145,18/18112,0.316397180354435,0.5344496817408881,0.4077386842586902,24225/85489,2
GO:1903019,negative regulation of glycoprotein metabolic process,2/1145,18/18112,0.316397180354435,0.5344496817408881,0.4077386842586902,313339/301575,2
GO:1904355,positive regulation of telomere capping,2/1145,18/18112,0.316397180354435,0.5344496817408881,0.4077386842586902,79256/116590,2
GO:2000319,regulation of T-helper 17 cell differentiation,2/1145,18/18112,0.316397180354435,0.5344496817408881,0.4077386842586902,287287/312478,2
GO:2000696,regulation of epithelial cell differentiation involved in kidney development,2/1145,18/18112,0.316397180354435,0.5344496817408881,0.4077386842586902,85471/84353,2
GO:0001825,blastocyst formation,5/1145,59/18112,0.3166321219728692,0.5344496817408881,0.4077386842586902,114208/295061/59112/24790/288447,5
GO:0007032,endosome organization,5/1145,59/18112,0.3166321219728692,0.5344496817408881,0.4077386842586902,25385/306548/501841/293343/296380,5
GO:0031663,lipopolysaccharide-mediated signaling pathway,5/1145,59/18112,0.3166321219728692,0.5344496817408881,0.4077386842586902,313481/78969/25493/116590/683206,5
GO:0042987,amyloid precursor protein catabolic process,5/1145,59/18112,0.3166321219728692,0.5344496817408881,0.4077386842586902,316539/25639/25537/54226/24790,5
GO:0051784,negative regulation of nuclear division,5/1145,59/18112,0.3166321219728692,0.5344496817408881,0.4077386842586902,58964/315034/291659/24205/314949,5
GO:1904591,positive regulation of protein import,5/1145,59/18112,0.3166321219728692,0.5344496817408881,0.4077386842586902,25273/24498/116590/54226/24514,5
GO:0000045,autophagosome assembly,8/1145,102/18112,0.3167013098147817,0.5344496817408881,0.4077386842586902,407784/252853/288092/303206/29693/116546/691631/312927,8
GO:0070664,negative regulation of leukocyte proliferation,8/1145,102/18112,0.3167013098147817,0.5344496817408881,0.4077386842586902,25325/300649/64513/293135/63835/311567/25406/305549,8
GO:0071103,DNA conformation change,8/1145,102/18112,0.3167013098147817,0.5344496817408881,0.4077386842586902,312398/309762/308215/246284/117535/361836/307726/192269,8
GO:0006509,membrane protein ectodomain proteolysis,4/1145,45/18112,0.31674842488294797,0.5344496817408881,0.4077386842586902,310753/499285/25325/54226,4
GO:0014037,Schwann cell differentiation,4/1145,45/18112,0.31674842488294797,0.5344496817408881,0.4077386842586902,307855/679693/24592/313757,4
GO:0021762,substantia nigra development,4/1145,45/18112,0.31674842488294797,0.5344496817408881,0.4077386842586902,24242/24244/50663/117273,4
GO:0030225,macrophage differentiation,4/1145,45/18112,0.31674842488294797,0.5344496817408881,0.4077386842586902,78969/64521/54226/24708,4
GO:0045823,positive regulation of heart contraction,4/1145,45/18112,0.31674842488294797,0.5344496817408881,0.4077386842586902,24176/24323/24925/25665,4
GO:1900026,positive regulation of substrate adhesion-dependent cell spreading,4/1145,45/18112,0.31674842488294797,0.5344496817408881,0.4077386842586902,306941/29681/306873/25694,4
GO:1901031,regulation of response to reactive oxygen species,4/1145,45/18112,0.31674842488294797,0.5344496817408881,0.4077386842586902,25325/64513/64045/297480,4
GO:0045216,cell-cell junction organization,16/1145,220/18112,0.3172498034412202,0.5351401390992808,0.40826544324922925,84006/116490/291553/362279/316539/292732/315655/117273/313993/207122/25537/116690/65132/363948/304514/84353,16
GO:0140546,defense response to symbiont,19/1145,265/18112,0.31810557656802085,0.5364278180522594,0.40924783044108776,298874/287287/298210/362609/690005/293294/290549/29681/360668/24498/294090/303088/24888/362615/363286/688581/311567/288167/29335,19
GO:0007041,lysosomal transport,9/1145,117/18112,0.32078371252367655,0.5406299665928784,0.4124537047741596,362865/64088/306548/499508/303292/24944/171086/25151/293343,9
GO:0038127,ERBB signaling pathway,9/1145,117/18112,0.32078371252367655,0.5406299665928784,0.4124537047741596,25385/192154/117255/304883/25149/140586/679028/116590/500616,9
GO:0046822,regulation of nucleocytoplasmic transport,10/1145,132/18112,0.32377419215449066,0.5453533390336446,0.41605722766894077,287287/25273/24498/64152/362325/298859/116590/303745/24514/24592,10
GO:0051282,regulation of sequestering of calcium ion,10/1145,132/18112,0.32377419215449066,0.5453533390336446,0.41605722766894077,116553/24242/24244/50663/25385/310738/25639/691992/29219/307916,10
GO:0006367,transcription initiation from RNA polymerase II promoter,6/1145,74/18112,0.3256979483311581,0.5476403961803371,0.41780205361547196,83830/317343/294018/679693/291773/192269,6
GO:0006405,RNA export from nucleus,6/1145,74/18112,0.3256979483311581,0.5476403961803371,0.41780205361547196,60445/690693/360726/292085/311182/360845,6
GO:0015807,L-amino acid transport,6/1145,74/18112,0.3256979483311581,0.5476403961803371,0.41780205361547196,310091/170567/64554/287478/29642/24414,6
GO:0046324,regulation of glucose import,6/1145,74/18112,0.3256979483311581,0.5476403961803371,0.41780205361547196,84006/24954/85262/25059/290537/312670,6
GO:0048599,oocyte development,6/1145,74/18112,0.3256979483311581,0.5476403961803371,0.41780205361547196,313481/100362634/24323/293056/365299/84353,6
GO:0051298,centrosome duplication,6/1145,74/18112,0.3256979483311581,0.5476403961803371,0.41780205361547196,314859/303240/307302/291540/25537/310960,6
GO:0034109,homotypic cell-cell adhesion,8/1145,103/18112,0.32624752974586957,0.5484056623348347,0.4183858852194616,24176/25172/24498/192270/315655/691992/116680/24514,8
GO:0050806,positive regulation of synaptic transmission,21/1145,297/18112,0.3290886229140895,0.5509204720767754,0.42030446661331666,366014/29386/81802/308523/116647/24410/316539/25716/60391/29716/29431/58942/140447/24888/24925/25248/116590/54226/29219/24592/685244,21
GO:0007091,metaphase/anaphase transition of mitotic cell cycle,5/1145,60/18112,0.3293113117494922,0.5509204720767754,0.42030446661331666,299957/291659/24205/24708/314949,5
GO:0015872,dopamine transport,5/1145,60/18112,0.3293113117494922,0.5509204720767754,0.42030446661331666,60568/25716/25248/29219/29335,5
GO:1902099,regulation of metaphase/anaphase transition of cell cycle,5/1145,60/18112,0.3293113117494922,0.5509204720767754,0.42030446661331666,299957/291659/24205/24708/314949,5
GO:2001238,positive regulation of extrinsic apoptotic signaling pathway,5/1145,60/18112,0.3293113117494922,0.5509204720767754,0.42030446661331666,114208/445442/301575/311622/24592,5
GO:0000132,establishment of mitotic spindle orientation,3/1145,32/18112,0.3296413572157626,0.5509204720767754,0.42030446661331666,83572/170845/306141,3
GO:0001832,blastocyst growth,3/1145,32/18112,0.3296413572157626,0.5509204720767754,0.42030446661331666,245921/686412/170845,3
GO:0002230,positive regulation of defense response to virus by host,3/1145,32/18112,0.3296413572157626,0.5509204720767754,0.42030446661331666,287287/293294/290549,3
GO:0010460,positive regulation of heart rate,3/1145,32/18112,0.3296413572157626,0.5509204720767754,0.42030446661331666,24323/24925/25665,3
GO:0015865,purine nucleotide transport,3/1145,32/18112,0.3296413572157626,0.5509204720767754,0.42030446661331666,310791/116721/362287,3
GO:0016577,histone demethylation,3/1145,32/18112,0.3296413572157626,0.5509204720767754,0.42030446661331666,684297/304495/312440,3
GO:0021904,dorsal/ventral neural tube patterning,3/1145,32/18112,0.3296413572157626,0.5509204720767754,0.42030446661331666,25273/683470/363286,3
GO:0022011,myelination in peripheral nervous system,3/1145,32/18112,0.3296413572157626,0.5509204720767754,0.42030446661331666,307855/24592/313757,3
GO:0030511,positive regulation of transforming growth factor beta receptor signaling pathway,3/1145,32/18112,0.3296413572157626,0.5509204720767754,0.42030446661331666,83823/445442/50554,3
GO:0032292,peripheral nervous system axon ensheathment,3/1145,32/18112,0.3296413572157626,0.5509204720767754,0.42030446661331666,307855/24592/313757,3
GO:0045745,positive regulation of G protein-coupled receptor signaling pathway,3/1145,32/18112,0.3296413572157626,0.5509204720767754,0.42030446661331666,58814/24925/54226,3
GO:0055069,zinc ion homeostasis,3/1145,32/18112,0.3296413572157626,0.5509204720767754,0.42030446661331666,363229/64469/58976,3
GO:0070293,renal absorption,3/1145,32/18112,0.3296413572157626,0.5509204720767754,0.42030446661331666,24323/303504/25694,3
GO:1900745,positive regulation of p38MAPK cascade,3/1145,32/18112,0.3296413572157626,0.5509204720767754,0.42030446661331666,192256/303604/29335,3
GO:1903846,positive regulation of cellular response to transforming growth factor beta stimulus,3/1145,32/18112,0.3296413572157626,0.5509204720767754,0.42030446661331666,83823/445442/50554,3
GO:0016601,Rac protein signal transduction,4/1145,46/18112,0.3313589467421157,0.5529951264112457,0.4218872476636732,24525/79121/308666/24592,4
GO:0030835,negative regulation of actin filament depolymerization,4/1145,46/18112,0.3313589467421157,0.5529951264112457,0.4218872476636732,306941/58814/315655/300838,4
GO:0035987,endodermal cell differentiation,4/1145,46/18112,0.3313589467421157,0.5529951264112457,0.4218872476636732,25654/85250/306628/84353,4
GO:0042745,circadian sleep/wake cycle,4/1145,46/18112,0.3313589467421157,0.5529951264112457,0.4218872476636732,116647/24498/294318/24925,4
GO:0046640,regulation of alpha-beta T cell proliferation,4/1145,46/18112,0.3313589467421157,0.5529951264112457,0.4218872476636732,100361294/24514/311567/25406,4
GO:0002437,inflammatory response to antigenic stimulus,7/1145,89/18112,0.3317202530979194,0.5532800314526056,0.4221046054630536,29434/25325/287673/24604/85471/679028/25248,7
GO:1902117,positive regulation of organelle assembly,7/1145,89/18112,0.3317202530979194,0.5532800314526056,0.4221046054630536,360917/307302/83788/116554/117273/116546/311349,7
GO:0034219,carbohydrate transmembrane transport,11/1145,148/18112,0.3339606706763323,0.556697000846048,0.424711456308387,84006/24954/60445/24323/366441/85262/308028/50622/25059/290537/312670,11
GO:0072331,signal transduction by p53 class mediator,11/1145,148/18112,0.3339606706763323,0.556697000846048,0.424711456308387,293625/303348/116490/246284/85489/313339/282845/296758/78973/296072/25406,11
GO:0006260,DNA replication,19/1145,268/18112,0.33581298398048587,0.5582977401358881,0.42593268134449247,303348/309762/316440/25492/24498/246284/362720/305827/116554/361836/301323/287634/306096/362485/288257/24628/303745/78973/64709,19
GO:0006672,ceramide metabolic process,8/1145,104/18112,0.335843179684652,0.5582977401358881,0.42593268134449247,499174/307855/25505/192270/365652/313339/83626/361401,8
GO:0055123,digestive system development,13/1145,178/18112,0.3359825328347743,0.5582977401358881,0.42593268134449247,286994/64566/24954/310552/25273/363126/266729/29577/116548/64030/24483/24708/84353,13
GO:0090316,positive regulation of intracellular protein transport,13/1145,178/18112,0.3359825328347743,0.5582977401358881,0.42593268134449247,89868/81732/25273/24498/315141/293722/64152/29431/360921/306665/300095/116590/24514,13
GO:0006643,membrane lipid metabolic process,14/1145,193/18112,0.3364601708567007,0.5582977401358881,0.42593268134449247,300046/499174/307855/25505/192270/365652/498728/58857/313339/361895/363464/83626/64030/361401,14
GO:0031638,zymogen activation,6/1145,75/18112,0.33707332863903694,0.5582977401358881,0.42593268134449247,292850/25697/445442/64513/78963/25048,6
GO:0051926,negative regulation of calcium ion transport,6/1145,75/18112,0.33707332863903694,0.5582977401358881,0.42593268134449247,24242/24244/50663/29577/64513/58976,6
GO:0055117,regulation of cardiac muscle contraction,6/1145,75/18112,0.33707332863903694,0.5582977401358881,0.42593268134449247,24242/24244/50663/29693/24925/25665,6
GO:0090559,regulation of membrane permeability,6/1145,75/18112,0.33707332863903694,0.5582977401358881,0.42593268134449247,81647/56718/25059/24888/303351/25125,6
GO:0097120,receptor localization to synapse,6/1145,75/18112,0.33707332863903694,0.5582977401358881,0.42593268134449247,81802/116647/60391/311024/64630/685244,6
GO:0002524,hypersensitivity,2/1145,19/18112,0.3401135216776845,0.5582977401358881,0.42593268134449247,287673/85471,2
GO:0002862,negative regulation of inflammatory response to antigenic stimulus,2/1145,19/18112,0.3401135216776845,0.5582977401358881,0.42593268134449247,25325/24604,2
GO:0002863,positive regulation of inflammatory response to antigenic stimulus,2/1145,19/18112,0.3401135216776845,0.5582977401358881,0.42593268134449247,287673/25248,2
GO:0006743,ubiquinone metabolic process,2/1145,19/18112,0.3401135216776845,0.5582977401358881,0.42593268134449247,25675/304488,2
GO:0010470,regulation of gastrulation,2/1145,19/18112,0.3401135216776845,0.5582977401358881,0.42593268134449247,114514/680712,2
GO:0010544,negative regulation of platelet activation,2/1145,19/18112,0.3401135216776845,0.5582977401358881,0.42593268134449247,24176/24628,2
GO:0015867,ATP transport,2/1145,19/18112,0.3401135216776845,0.5582977401358881,0.42593268134449247,310791/362287,2
GO:0016202,regulation of striated muscle tissue development,2/1145,19/18112,0.3401135216776845,0.5582977401358881,0.42593268134449247,24225/85489,2
GO:0021924,cell proliferation in external granule layer,2/1145,19/18112,0.3401135216776845,0.5582977401358881,0.42593268134449247,300807/25273,2
GO:0021930,cerebellar granule cell precursor proliferation,2/1145,19/18112,0.3401135216776845,0.5582977401358881,0.42593268134449247,300807/25273,2
GO:0030157,pancreatic juice secretion,2/1145,19/18112,0.3401135216776845,0.5582977401358881,0.42593268134449247,25339/116477,2
GO:0033599,regulation of mammary gland epithelial cell proliferation,2/1145,19/18112,0.3401135216776845,0.5582977401358881,0.42593268134449247,306873/85471,2
GO:0033605,positive regulation of catecholamine secretion,2/1145,19/18112,0.3401135216776845,0.5582977401358881,0.42593268134449247,25716/29335,2
GO:0033623,regulation of integrin activation,2/1145,19/18112,0.3401135216776845,0.5582977401358881,0.42593268134449247,116548/171337,2
