ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0006743,ubiquinone metabolic process,15/8652,19/18112,0.005615091597182986,0.024716129368812786,0.015377069803990015,304542/308453/362810/361843/304488/301416/313706/25675/25249/498332/100364990/366013/498909/360887/29309,15
BP,GO:0009200,deoxyribonucleoside triphosphate metabolic process,15/8652,19/18112,0.005615091597182986,0.024716129368812786,0.015377069803990015,314004/311580/25368/363129/24184/297389/301622/26956/154968/311422/689030/24165/290365/29261/299976,15
BP,GO:0045623,negative regulation of T-helper cell differentiation,15/8652,19/18112,0.005615091597182986,0.024716129368812786,0.015377069803990015,303836/317382/500616/311909/81516/303496/313587/116562/364069/312478/295248/364031/25084/287287/25380,15
BP,GO:0048268,clathrin coat assembly,15/8652,19/18112,0.005615091597182986,0.024716129368812786,0.015377069803990015,313413/25247/89816/497878/65178/83800/79128/117277/309129/54241/192154/192349/116561/81917/29663,15
BP,GO:0060973,cell migration involved in heart development,15/8652,19/18112,0.005615091597182986,0.024716129368812786,0.015377069803990015,85272/308766/64457/25554/24629/25296/64637/25496/85489/24323/366205/296787/24326/497010/171049,15
BP,GO:0070571,negative regulation of neuron projection regeneration,15/8652,19/18112,0.005615091597182986,0.024716129368812786,0.015377069803990015,114107/310753/303311/301363/25529/50557/81735/316539/308739/24832/361244/113912/83765/25353/309008,15
BP,GO:0071360,cellular response to exogenous dsRNA,15/8652,19/18112,0.005615091597182986,0.024716129368812786,0.015377069803990015,85483/64665/361289/690005/498840/304859/116546/252832/25404/311430/24508/292892/298576/294090/499801,15
BP,GO:1900452,regulation of long-term synaptic depression,15/8652,19/18112,0.005615091597182986,0.024716129368812786,0.015377069803990015,685244/29477/81722/24611/498922/59312/24948/84685/54323/171500/54226/24888/29290/688705/294043,15
BP,GO:1905939,regulation of gonad development,15/8652,19/18112,0.005615091597182986,0.024716129368812786,0.015377069803990015,24954/29751/314930/84426/50662/114215/83826/114490/24842/64476/140586/114498/24883/288647/246250,15
BP,GO:0034655,nucleobase-containing compound catabolic process,209/8652,385/18112,0.005627648958911111,0.024754911232706865,0.015401197830645376,313594/192178/689890/307745/311786/361068/364834/360760/301513/684558/367747/363195/613267/85260/308473/362171/294754/314312/305256/399489/298765/303158/361182/296467/303193/313591/170912/25638/361109/56718/64510/313053/25537/171115/500562/363133/266600/301261/311580/24484/315137/81529/361004/313449/25275/363854/289014/364900/81519/361736/81825/64519/260416/303477/311909/361271/298874/361927/319110/81743/360855/681012/100125373/287522/29619/300944/170842/63885/24948/291905/306672/287368/499022/287433/24626/287765/303774/360917/299284/300870/116506/313019/24465/291604/310395/362609/305035/304859/64635/679712/259170/287545/295428/117180/100364335/308266/363129/303250/25383/252832/24887/310461/81744/314988/191569/366017/361920/29344/291841/305826/313481/680486/313587/303572/78963/361063/290029/171575/171350/313707/301062/170944/81656/292306/688717/315219/313867/679841/497811/408200/294422/361857/309762/315617/307070/680127/691397/64467/367307/315634/690139/288909/25095/59296/117017/58813/312373/302368/296741/301552/399679/311422/301059/290046/24165/116643/79245/301226/26759/24498/298075/690303/116655/308441/305468/365363/307050/290365/295050/361191/287249/365213/117260/365215/310756/60398/266605/293052/682978/79256/363984/316098/298510/287596/684173/500538/299347/25014/689116/298933/192359/360992/690945/300711/294292/293619/305837/361274/316077/65135/294975/290646/362638/361035/290946/24472/25498/304822/309275,209
BP,GO:0010996,response to auditory stimulus,31/8652,46/18112,0.005655264269030194,0.02484330520311336,0.015456191888691845,29424/363071/116595/29335/29560/100294508/25327/60391/64519/59312/24807/290467/499913/24225/304883/25054/29410/364674/81517/64044/361244/64467/310071/65024/29290/58918/24498/64574/245920/29483/25283,31
BP,GO:0032007,negative regulation of TOR signaling,31/8652,46/18112,0.005655264269030194,0.02484330520311336,0.015456191888691845,292887/361227/29560/50686/293561/24855/29657/500843/500034/311405/100362347/315427/60445/140942/78975/309757/501033/305464/301131/314979/499877/360969/25583/288762/308061/303185/294518/300711/360505/314621/363138,31
BP,GO:0002695,negative regulation of leukocyte activation,118/8652,208/18112,0.005662978396659018,0.024860663300150253,0.0154669911795443,499745/499342/65037/25408/113955/306934/25369/245977/308444/24451/60568/64019/171104/364403/690899/295953/56822/252917/365948/498003/171115/287537/360797/24771/171136/304988/689004/84402/361391/303836/84586/691123/306956/690388/24560/317382/500616/363294/25248/687424/140588/311909/315348/116557/24796/25296/89808/315716/81516/25725/84046/311414/25587/683206/312937/311567/156726/361697/50662/309622/303496/308266/117063/25232/25406/305549/84399/25252/313587/54259/25664/308496/116562/364069/25325/300649/64513/63835/24508/89783/316256/680006/81517/24471/301737/310663/501043/292671/293135/297596/366854/100360621/29499/361242/246097/295322/29141/312478/295248/29215/29221/296321/364031/57302/291609/298579/687536/25084/287287/24686/300711/289437/29199/170637/25380/679811/79113/292594,118
BP,GO:0010522,regulation of calcium ion transport into cytosol,70/8652,117/18112,0.005713091489432575,0.02504049446320115,0.015578872627723468,29424/29219/116502/60395/686019/25505/288995/171104/683667/56820/50646/362624/25316/312981/315713/29209/24316/498328/24242/24244/50663/24335/25296/89808/25639/25017/24925/116506/307916/81745/24408/24224/24326/24887/24932/689560/25404/308797/24832/310738/296345/24167/366274/24476/58950/29155/25738/171026/311860/83518/29659/113995/117264/84475/154968/29251/207113/24241/24176/245920/690423/362521/306327/116553/315579/24686/81509/64672/25439/24180,70
BP,GO:0045621,positive regulation of lymphocyte differentiation,70/8652,117/18112,0.005713091489432575,0.02504049446320115,0.015578872627723468,294515/59319/85471/317599/29434/81707/362513/308444/361182/58935/361103/690899/117273/289754/500318/63995/294797/24918/361391/303836/317382/500616/140588/315348/689988/25109/312937/156726/50662/84399/155140/54259/317578/308496/116562/364069/25325/24705/290029/25019/54260/81517/24699/362481/353227/100360621/29499/365769/161452/24165/301348/295248/24498/690369/360748/25647/29142/304005/84600/362491/289026/313050/25084/287287/499285/25670/362282/25380/292594/307366,70
BP,GO:0050900,leukocyte migration,212/8652,391/18112,0.005715311888982494,0.02504049446320115,0.015578872627723468,360272/50672/116479/363058/64204/303414/294560/85471/24934/306934/81707/81722/116477/291912/24654/24936/29681/24390/64357/94203/685269/54348/29287/58935/24185/308995/64202/619374/66026/81526/140898/60670/117273/116590/117551/25493/685004/502020/287673/307838/50646/307403/293186/287537/25699/360797/311144/24448/81521/114111/100270678/29645/29398/114492/29733/24560/60351/89843/25528/24493/315348/29650/301289/78961/116557/25651/309451/94338/683598/24796/25608/360606/89808/260320/84023/64030/309565/50677/83629/309389/25614/24807/24626/117027/362572/29397/84597/361749/24323/25663/360950/445442/60665/293410/360579/303496/365751/25147/57301/24326/60427/406163/94195/155140/78965/295378/29152/300649/64513/316457/89811/25429/24832/24258/315610/308336/24617/29573/116996/317646/314397/25544/315509/54226/81517/294328/289785/24324/298006/301737/24628/24511/24929/81008/680127/24171/360750/114114/64043/29659/305081/25361/308875/25246/25464/316064/24842/301229/116677/308436/84475/363463/306748/315272/171143/311647/50594/117029/29290/56765/170921/290549/301059/24165/24494/24241/83765/25118/29220/24835/25353/63865/292168/29511/364031/287910/81503/57302/29153/245920/301088/25290/171056/366270/25542/679957/25621/287287/499285/64566/691992/297433/289237/29385/81509/81687/309684/64803/288181/245978/679975/361228/301265/113959/689043/299266/25380/84397/29318/363875/29259/298518,212
BP,GO:0042311,vasodilation,45/8652,71/18112,0.005768668438699126,0.025257516484085567,0.01571389226264873,50672/24392/25682/24602/25369/171104/66026/171115/25149/24247/24316/63889/308899/24166/301164/25614/25339/50563/24404/24925/309757/29616/24329/83731/29316/25238/25645/25087/497757/497840/311215/29659/116677/24179/29290/24241/288583/24176/25118/24835/361112/24377/24506/84583/113948,45
BP,GO:1901988,negative regulation of cell cycle phase transition,134/8652,239/18112,0.005875277747813417,0.025707258330995526,0.015993697877456532,24708/363227/54395/298032/315745/290997/29417/113955/305999/25177/311743/65045/399489/298765/361182/316794/362831/84019/81649/309591/297176/306007/24205/140583/310352/360764/296583/361836/314480/81758/315713/304530/58942/498328/25622/296750/50557/60447/286993/309035/58936/315639/314949/100361376/304477/361181/81821/303037/81647/58919/312299/298884/360621/290631/315969/114851/300665/308266/691493/498411/79558/500666/24224/302415/499593/100302465/313479/29344/25252/363249/314818/246216/308768/361195/499073/362704/290705/362044/305338/117183/363924/680006/690861/117026/688405/102551085/288734/309762/246772/64314/282840/298643/24842/292263/315978/498959/303792/366854/360869/680111/296099/316237/287603/305073/299691/360748/100361529/361191/681429/497672/293625/305066/301014/308896/170933/291659/287634/298534/288257/362813/311361/29384/499871/300711/25203/24559/289468/294800/497913/310034/304862/29722/59102/365868,134
BP,GO:0010827,regulation of glucose transmembrane transport,57/8652,93/18112,0.005920663339096491,0.025871575847493725,0.016095927554422025,85428/362461/25236/445541/364052/50686/24185/81649/681056/24954/24482/170582/25622/85497/308410/25608/83840/290537/314824/295347/362453/24323/312670/309957/498416/58853/171355/246046/25059/84006/24326/362860/303443/24577/294075/170538/25238/83497/299638/24183/498284/25676/154968/85262/64476/25467/24494/24835/246273/140868/308923/24553/287533/24506/114095/59323/24310,57
BP,GO:0046323,glucose import,57/8652,93/18112,0.005920663339096491,0.025871575847493725,0.016095927554422025,85428/362461/25236/445541/364052/50686/24855/24185/81649/25139/50866/311839/681056/24954/24482/360576/24817/25551/94172/24316/170582/25622/85497/308410/25608/83840/60445/290537/314824/295347/362453/312670/309957/498416/171355/246046/25059/84006/362860/24577/170538/25238/83497/299638/498284/25676/154968/85262/64476/25467/24835/308923/366251/24506/114095/59323/24310,57
BP,GO:0090277,positive regulation of peptide hormone secretion,79/8652,134/18112,0.005925027019423001,0.02587353173650216,0.01609714440522268,58812/25051/24392/25682/300666/294560/81820/81803/303382/24957/29560/25703/288995/25012/171104/683667/364403/64444/25706/65152/266688/309135/24675/29491/24817/312896/117096/24247/365802/60351/81648/311846/60584/24166/81632/94270/293615/171101/84023/287005/360034/113976/500865/286937/309757/24952/679869/25668/25509/24329/294075/24640/25569/29716/65984/361969/365410/303914/154968/171143/80881/312647/25467/24604/294395/25321/81657/29141/63887/690163/29446/24889/297725/64045/24514/59301/24536/29199/363875,79
BP,GO:0045576,mast cell activation,51/8652,82/18112,0.0059484833908462235,0.025958804335086523,0.016150196510640688,289733/24602/501738/29434/83730/360725/307199/24451/25159/155918/364403/308589/500985/25316/116657/360797/498475/114767/25248/297607/64030/114593/81745/58853/245962/308417/29316/404640/24832/24258/24617/25047/301737/84477/81511/689968/25578/57302/361597/687536/192177/287222/64630/25084/58959/116553/287287/25172/688621/79113/292594,51
BP,GO:0009649,entrainment of circadian clock,24/8652,34/18112,0.005970848345466041,0.02602202837631539,0.01618953116861887,287422/170917/25229/306129/300954/315713/474154/60447/59329/498941/63840/25587/192223/24668/245980/365564/316259/78962/24842/25120/59265/299691/313782/363083,24
BP,GO:0044849,estrous cycle,24/8652,34/18112,0.005970848345466041,0.02602202837631539,0.01618953116861887,24356/29335/58961/29256/25706/64622/25149/25694/313929/25154/25335/25342/84050/171052/25426/81517/25601/360801/24854/24188/24176/64566/25737/25380,24
BP,GO:0110149,regulation of biomineralization,64/8652,106/18112,0.006009015697289729,0.02617110528147214,0.016282278942453172,85272/24392/114700/304581/29560/83476/304334/58935/313860/50646/83504/25537/313564/114506/29733/315294/310849/155430/25296/315716/25496/85489/299284/499497/300870/313922/140590/498333/302680/84426/315039/689008/81507/57301/79558/81733/289525/303554/29263/317346/287534/366998/298878/292263/315272/171143/306805/83838/100362255/29373/155437/296145/291312/24176/24653/685781/25312/301088/25290/25542/25172/140586/79110/297894,64
BP,GO:0032946,positive regulation of mononuclear cell proliferation,89/8652,153/18112,0.006105238047744486,0.02655880093760955,0.016523482695604386,24483/499342/25408/25752/316369/81722/25197/308995/25660/252963/56822/25205/24482/85420/24918/25648/303836/54239/315609/307151/317382/311658/24493/315348/24335/24796/25608/84349/315716/25368/24807/25109/689932/499497/114851/100361294/25668/288923/24224/305549/313633/259270/24932/360481/155140/289257/78965/317578/116562/29653/295378/363328/303181/290029/338457/25407/171369/24699/680127/304966/25361/29499/365769/24497/363229/290549/301059/24165/24494/301348/295322/309620/24498/100363332/303348/64025/25647/362491/25662/25621/116553/287287/29577/24514/362851/25670/300955/679975/25380,89
BP,GO:0007030,Golgi organization,80/8652,136/18112,0.006110091936607615,0.02655880093760955,0.016523482695604386,360570/29424/314393/114514/113961/25751/364033/314013/83620/116666/291309/116590/192129/685859/298757/140639/192249/64183/64462/691125/65165/78961/289400/309451/316233/619346/58936/362699/252853/361073/291555/54241/307178/312915/365793/361315/286761/81754/680835/360953/690961/364382/361407/315461/361866/305502/29631/308821/494345/289883/309187/685152/81659/364147/361207/310411/498266/689074/305419/299258/113927/89868/315923/310669/360699/304522/170851/114554/25334/25578/295161/100359512/84599/192276/65158/290746/300160/100360302/303652/363662,80
BP,GO:0035966,response to topologically incorrect protein,80/8652,136/18112,0.006110091936607615,0.02655880093760955,0.016523482695604386,406169/362912/313811/407784/363160/312903/362196/361439/116502/63868/316369/287155/29702/24660/301004/289754/59303/25389/361367/303016/170915/360967/314638/362165/304962/307133/304709/65165/362891/680945/29884/360785/24908/192126/300463/294513/60331/297504/289085/100910823/156117/113906/58919/315760/117063/25513/24887/25617/298066/680423/171129/24854/24697/295690/60460/288741/83725/80881/64476/291000/116643/79245/290501/286906/29220/286900/140926/25334/365363/316557/60431/294993/297725/29734/314111/361014/300955/266606/24472/84478,80
